Wine ID,country,description,designation,points,price,province,region_1,region_2,variety,winery
143085,Australia,"The nose offers a pungent yet strangely alluring combination of petrol and honeysuckle. Butterscotch candy and apricot flavors dominate the palate, but the feel is thick. This is a good wine but one that wants grace, and a little more acidity.",Riverina Botrytis,86,17,South Australia,Barossa Valley,,S??millon,Elderton
143086,Australia,"Named for Dr. Harold Olmo, a UC Davis viticulturalist, this red is 42% Cabernet Franc, with Merlot, Cab Sauvignon, Malbec and Petit Verdot making up the balance. With such a makeup, its core of very taut red plum shouldn't come as a surprise. Also has top-to-bottom herbal accents and a tangy-oak finishÇ??all told, a good, but rather tough, unfamiliar style of wine for most.",Olmo's Reward,86,26,Western Australia,Western Australia,,Red Blend,Frankland Estate
143089,Australia,"Light on both flavors and aromas, this is just the style of wine you'll want as an ap??ritif or with seafood. Light citrus aromas are followed up by firm white stone fruit flavors and a crisp, lean mouthfeel. Plumps up a bit on the finish.",Lost Block,86,18,New South Wales,Hunter Valley,,S??millon,Tyrrell's
143097,Australia,"From Mornington Peninsula, just south of Melbourne, comes a Pinot with pretty violet, earth and meringue aromas. It has oaky, tealike tannins; red cherry fruit is at its core, but takes on a hint of rubber, or plastic. Finishes a little tart.",,85,28,Victoria,Mornington Peninsula,,Pinot Noir,Kooyong
143161,Australia,"Coriole's varietal Semillon is now only distributed at cellar door. Their American Sem fans will have to instead enjoy this blend, which has dusty attic and pear aromas, and an unusual but fresh palate full of stone and fresh greens. Clean and quaffable.",(McLaren Vale-Adelaide Hills),86,16,South Australia,McLaren Vale,,Semillon-Sauvignon Blanc,Coriole
143162,Australia,"Olive oil and passion fruit aromas are expressive; the citrus and stone fruit flavors are less so. It's also a little weightier on the palate than is typical of a Riesling, but it's still an enjoyable sip.",Vineyard Select,86,19,South Australia,Clare Valley,,Riesling,Angove's
143177,Australia,"Smells like a blended fruit-box juice, and gives a similar impression on the palate. Distinct red raspberry, plum, apple and grape flavors rides some rough wood on the palate. A straightforward Shiraz, but one that has not smoothed out yet. Give it six months or a year; maybe the wood will settle down.",The Footbolt,86,19,South Australia,McLaren Vale,,Shiraz,D'Arenberg
143178,Australia,"Its name is a nod to French garagiste wines, as is its composition (Cabernets Sauvignon and Franc, Merlot and Petit Verdot). It tastes Old World, too, with drying tannins and wood on the palate, and red fruit in a supporting role. Aromas are of briar patch and roasted berries; finishes with a tangy lemon/tea bite.",The Galvo Garage,86,35,South Australia,McLaren Vale,,Red Blend,D'Arenberg
143181,Australia,"One of Geoff Merrill's newest wines, the Liquid Asset's label is designed to look like a bank check. It's a pretty sophisticated blend for its intended, entry-level market, with black cherry notes dominating. It's an easy, enjoyable quaff and a red that I could even (gasp!) imagine chilling. 80% Shiraz, 15% Grenache, 5% Viognier.",Liquid Asset SZ-Gren-Vio,86,19,South Australia,McLaren Vale,,Red Blend,Geoff Merrill
143186,Australia,TAKE OUT...NOT IN US,Scrubby Rise SB-SEM-VIO,86,11,South Australia,South Australia,,White Blend,Wirra Wirra
143188,Australia,"A sweeter, more forward style of Shiraz, with jammy berry and peanut aromas, and ripe plum and cherries on the palate. Soft on the palate; finishes with a light grip of tannins.",Encounter Bay,86,10,South Australia,South Australia,,Shiraz,Normans
143205,Australia,"Adequate but disappointing; the Moore's Creek wines usually perform better than this. Offers some barnyard on the nose, and dilute plum and tea flavors on the palate. Finishes short. Imported by Pasternak Wine Imports.",Moore's Creek,82,10,Australia Other,South Eastern Australia,,Shiraz,Tyrrell's
143214,Australia,"Ç?úWine for a new worldÇ?ù says the wine's tagline; it offers orange-y, berry aromas and flimsy cranberry-plum flavors. Not structured or deep. Imported by Robant.",,81,8,Australia Other,South Eastern Australia,,Shiraz,Broken Earth
143222,Australia,"An excellent, feminine wine. Aromas (talc powder, flour, and caramel) are soft and pretty. In the mouth, it's round and mallowy, but just the right size; white stone fruit flavors have both floral and leesy nuances. Closes nicely.",Yattarna,91,65,Australia Other,South Eastern Australia,,Chardonnay,Penfolds
143227,Australia,"This year, the RWT is tightly wound, masculine and stately, but all in all, a pleasant walk in the dark. Smells like soil, meat and char/smoke and tastes likewise, with those flavors enveloping black plum fruit on the palate. Juicy but taut on the finish, like there's some blue-berries thrown in for good measure. Drink after 2008.",RWT,91,80,South Australia,Barossa Valley,,Shiraz,Penfolds
143234,Australia,"Tasty, sexy, well built and smooth. Not at all fat or flabby, the wine smells like mint and sweet fruit, but is, perhaps, a little nutty. Flavors are of beef, plum and ripe raspberry, with little chips of coconut and toffee candy bar.",Grey Label,90,32,South Australia,Langhorne Creek,,Cabernet Sauvignon,Wolf Blass
143235,Australia,"Yangarra is becoming synonymous with excellent wines at fair prices. Nose is a little hot at first, but later reveals pastry flour and black pepper aromas. Ripe red plums and vanilla accents unfold in the mouth. Not a huge, rich wine, but certainly a classy one.",,90,20,South Australia,McLaren Vale,,Shiraz,Yangarra Estate Vineyard
143358,Australia,"This is a plump, fruit-driven Chardonnay crafted by Yering Station for the U.S. market. Well priced, its clean pear, stone fruit and melon flavors compare favorably with California Chardonnays at higher price points. Imported by Epic Wines.",Nell,87,14,Victoria,Yarra Valley,,Chardonnay,Yering Station
143381,Australia,"On the nose, the fruit is red red redÇ??raspberry, even some tomatoÇ??and is sweetened up with caramel or butterscotch. Mouthfeel is smooth and chalky. Bright redness is the name of the game on the palate as well: The fruit is soft and sweet, but it's amped up with an anise-and-herb overlay.",,85,30,Victoria,Yarra Valley,,Shiraz,Jinks Creek
143383,Australia,"Smells and tastes of light brown sugar and soft red fruit. It's a simple, easy-drinking, accessible wine, and priced accordingly.",Breakneck Creek,85,9,South Australia,South Australia,,Shiraz,Tatachilla
143386,Australia,"Big, big fruit, a total blast of blackberry jam and subtler layerings of cherries, briary berries and milk chocolate. It's a lip-smackingly tasty wine, quite dry, with a bright burst of acidity, and a great value from Down Under.",,85,7,Australia Other,South Eastern Australia,,Merlot,Alice White
143388,Australia,"This wine shows light floral-talc aromas on the nose, and citrus and white stone fruit flavors on the palate. It's light and straightforward, with a likeable, crisp feel.",,85,15,Australia Other,South Eastern Australia,,Semillon-Sauvignon Blanc,Coriole
143389,Australia,"This Merlot has some unusual characteristics, but it's still a compelling, value-priced offering. Both the aromas and flavors carry spice, bacon, straight-off-the-barbecue, rustic notes. There's mixed plums underneath it all, all of which is framed in a soft, easily accessible feel.",,85,8,Victoria,Victoria,,Merlot,Lonsdale Ridge
143465,Australia,"Melon, citrus and mineral fragrances are feminine and pretty; the palate, on the other hand, is a zesty, wake-me-up of a white. It's dry in the mouth, with citrus and mineral flavors. A lively, economical choice for brunch, lunch, or outdoor sipping. 1,500 cases produced.",Moore's Creek,86,9,Australia Other,South Eastern Australia,,Semillon-Sauvignon Blanc,Tyrrell's
143469,Australia,"Light citrus and stone aromas; has less freshness and verve than the Sem-Sauv blend. Still, it's a good, reliable white with mineral and citrus notes at the fore.",,86,20,South Australia,McLaren Vale,,Sauvignon Blanc,Geoff Merrill
143470,Australia,"Though more expensive than d'Arenberg's The Custodian Grenache, I liked this one less. Brown sugar and maple syrup aromas dominate; the palate is mercifully not as sweet as the nose would suggest, showing mostly black plum and berry notes. Wooly tannins on the finish have staying power, but the feel on the palate is pretty straighforward. 500 cases produced.",The Derelict Vineyard,86,35,South Australia,McLaren Vale,,Grenache,D'Arenberg
143474,Australia,"A straight-shooting, easy-quaffing Chard. Offers yellow stone fruit and mustard seed aromas and flavors, with moderate oak on the palate. Medium-bodied; a good, please-everyone choice for large groups.",Encounter Bay,86,10,Australia Other,South Eastern Australia,,Chardonnay,Normans
143476,Australia,"This blend of Riesling, Marsanne and Sauvignon Blanc is a good, all-purpose mutt of a white. With floral, gingery aromas ushering in a drier, herb-tinged palate, its parts may not come together gracefully, but it's still a good drink.",The Stump Jump,85,10,South Australia,McLaren Vale,,White Blend,D'Arenberg
143488,Australia,"Smells of sweet berries, apples and grapes. On the palate, it's a food-sized wine, but it's not very distinctive varietally (cut it some slack, it's a blended wine). Just the kind of no-brainer you want for pizza night. Grenache, Shiraz and Mourvedre. 15,000 cases produced.",The Stump Jump,85,10,South Australia,McLaren Vale,,Red Blend,D'Arenberg
143490,Australia,"Soft and supple in the mouth, with plum and oak the key flavor components. There are hints of sweetness here, from the brown-sugary aromas that appear with time in the glass, to the ripe, ripe fruit on the palate. Still, it's an excellent, delicious wine. Drink nowÇ??2008.",Bin 707,90,80,South Australia,South Australia,,Cabernet Sauvignon,Penfolds
143495,Australia,"Classy, sexy and certainly ageworthy. Dusty, meaty, peppery aromas lead to a palate rife with dark fruit and substantial oak. Supple in the mouth, with burly black fruit and wheat flour on the finish. Drink through 2012.",Reserve,90,43,Victoria,Yarra Valley,,Cabernet Sauvignon,Yering Station
143498,Australia,"Excellent. Has deep, pretty aromas of clay, eraser and ripe red plum. Its plum-fruit core has a crisp minty edge, and the package is all couched in a rich, claylike texture. The wine is well structured and sturdy, its red fruit tightening and retreating through the finish. Needs time; drink 2006+.",Limestone Ridge,90,30,South Australia,Coonawarra,,Shiraz-Cabernet Sauvignon,Lindemans
143509,Australia,"Chalk dust, bubblegum powder and juicy, fleshy berry fruit is a lovely aromatic combination, and the mix expresses itself just as nicely on the palate. The feel is velvety, and the oak noticeable, but still works well in terms of the the big picture. Very nice, and shows the best of what Lindemans can do.",St. George,90,30,South Australia,Coonawarra,,Cabernet Sauvignon,Lindemans
143510,Australia,"I very much like and admire this wine for many reasons, but primarily because it doesn't taste like any other wine. There's black cherry fruit at the center, with currant, olive and earthy flavors. It's a sizeable, though not overdone, wine with a nice chalk-clay texture, and aromas of eucalyptus, earth and cool-climate fruit. Only in its second vintage but already consistently good.",The Cover Drive,90,15,South Australia,Clare Valley-Coonawarra,,Cabernet Sauvignon,Jim Barry
