Wines,Country,Rate,Price,State,region_1,region_2,Wine Type,winery
146072,Australia,86,8,South Australia,South Australia,,Cabernet Sauvignon-Shiraz,Oxford Landing
146075,Australia,85,13,New South Wales,Hunter Valley,,Cabernet Sauvignon-Merlot,Hope Estate
146076,Australia,85,20,South Australia,McLaren Vale,,Grenache,Twelve Staves
146077,Australia,85,10,Australia Other,South Eastern Australia,,Sauvignon Blanc,Rosemount
146078,Australia,85,19,New South Wales,Mudgee,,Cabernet Sauvignon,Rosemount
146079,Australia,85,15,Western Australia,Frankland River,,Sauvignon Blanc,Alkoomi
146080,Australia,85,10,Australia Other,South Eastern Australia,,S??millon,Wyndham Estate
146081,Australia,85,16,South Australia,Eden Valley,,Viognier,Yalumba
146083,Australia,85,40,Australia Other,South Eastern Australia,,Petit Verdot,Bookpurnong Hill
146084,Australia,85,20,South Australia,Eden Valley,,Chardonnay,Heggies Vineyard
146086,Australia,85,10,New South Wales,Hunter Valley,,Semillon-Sauvignon Blanc,Simon Gilbert
146087,Australia,85,10,Australia Other,South Eastern Australia,,S??millon,Rosemount
146088,Australia,85,18,Victoria,Mornington Peninsula,,Chardonnay,Willow Creek
146091,Australia,84,14,South Australia,McLaren Vale,,Grenache-Shiraz,Tatachilla
146093,Australia,84,15,Australia Other,South Eastern Australia,,Merlot,Owen's Estate
146094,Australia,84,15,Victoria,King Valley,,Cabernet Sauvignon-Merlot,Redbank
146095,Australia,84,22,Victoria,King Valley,,Cabernet Sauvignon-Shiraz,Wood Park
146099,Australia,84,14,Victoria,Yarra Valley,,Chardonnay,Barwang
146147,Australia,86,16,Victoria,King Valley,,Sauvignon Blanc,The Edge
146149,Australia,86,15,Australia Other,South Eastern Australia,,Shiraz,Mondavi/Rosemount
146150,Australia,86,12,Australia Other,South Eastern Australia,,Shiraz,Nugan Family Estates
146151,Australia,86,7,Australia Other,South Eastern Australia,,Semillon-Chardonnay,Riverina Estates
146190,Australia,89,16,Victoria,Pyrenees,,Shiraz,Blue Pyrenees
146206,Australia,89,15,Western Australia,Western Australia,,Shiraz,Hope Estate
146208,Australia,89,45,South Australia,Coonawarra,,Cabernet Sauvignon,Yalumba
146223,Australia,88,16,South Australia,McLaren Vale,,Chardonnay,Hugh Hamilton
146241,Australia,88,24,South Australia,McLaren Vale,,Shiraz,Hugh Hamilton
146285,Australia,89,17,South Australia,Barossa Valley,,Port,Yalumba
146297,Australia,88,12,South Australia,South Australia,,Shiraz-Cabernet Sauvignon,Wolf Blass
146310,Australia,87,19,South Australia,Adelaide Hills,,Sauvignon Blanc,Angove's
146324,Australia,87,13,Australia Other,Australia,,Merlot,Cuttaway Hill Estate
146326,Australia,87,20,South Australia,South Australia,,Riesling,3 Hills High
146336,Australia,87,14,South Australia,McLaren Vale,,Chardonnay,Chateau Reynella
146339,Australia,87,11,Western Australia,Western Australia,,Chardonnay,Evans & Tate
146372,Australia,84,8,South Australia,South Australia,,Merlot,Oxford Landing
146373,Australia,84,12,Australia Other,South Eastern Australia,,Cabernet Sauvignon,Wyndham Estate
146374,Australia,84,10,South Australia,South Australia,,Cabernet Sauvignon,Oxford Landing
146380,Australia,84,11,Western Australia,Western Australia,,Red Blend,Alkoomi
146381,Australia,84,30,Western Australia,Western Australia,,Cabernet Sauvignon,Vasse Felix
146382,Australia,84,40,Victoria,Yarra Valley,,Cabernet Sauvignon,Arthur's Creek
146383,Australia,84,40,South Australia,Riverland,,Rh??ne-style Red Blend,Bookpurnong Hill
146384,Australia,84,16,South Australia,Padthaway,,Chardonnay,Tatachilla
146389,Australia,83,8,South Australia,South Australia,,Chardonnay,Oxford Landing
146390,Australia,83,30,South Australia,Coonawarra,,Cabernet Sauvignon,Yalumba
146391,Australia,83,8,Australia Other,South Eastern Australia,,Cabernet Sauvignon,Alice White
146396,Australia,83,29,Victoria,Victoria,,Petite Sirah,Warrabilla
146397,Australia,83,9,Australia Other,South Eastern Australia,,Merlot,Barwang
146398,Australia,83,14,Western Australia,Margaret River,,Verdelho,Abbey Vale
146479,Australia,88,16,Victoria,Pyrenees,,Chardonnay,Blue Pyrenees
146524,Australia,87,15,Western Australia,Western Australia,,Sauvignon Blanc,Mad Fish
146525,Australia,87,15,Western Australia,Western Australia,,Chardonnay,Indis
146545,Australia,86,14,Victoria,Yarra Valley,,Chardonnay,Long Flat
146552,Australia,88,,South Australia,Coonawarra,,Bordeaux-style Red Blend,Wynns Coonawarra Estate
146583,Australia,82,6,Australia Other,South Eastern Australia,,Merlot,Banrock Station
146584,Australia,82,19,South Australia,Riverland,,Petit Verdot,Ellen Landing
146586,Australia,82,13,Victoria,Victoria,,Sauvignon Blanc,Taltarni
146587,Australia,82,37,South Australia,Coonawarra,,Cabernet Sauvignon,Balnaves of Coonawarra
146588,Australia,82,10,Australia Other,South Eastern Australia,,Chardonnay,Hamilton's Bluff
146589,Australia,82,22,South Australia,Eden Valley,,Merlot,Heggies Vineyard
146590,Australia,82,17,New South Wales,Mudgee,,Chardonnay,Rosemount
146592,Australia,82,12,South Australia,South Australia,,Merlot,Heritage Road
146593,Australia,82,30,South Australia,Clare Valley-Eden Valley,,Bordeaux-style Red Blend,Jim Barry
146596,Australia,82,25,Victoria,Victoria,,Chardonnay,Wood Park
146597,Australia,82,10,Australia Other,South Eastern Australia,,Merlot,Wyndham Estate
146600,Australia,81,8,Australia Other,South Eastern Australia,,Merlot,Billabong
146601,Australia,81,13,New South Wales,Hunter Valley,,S??millon,Margan
146602,Australia,81,17,South Australia,Langhorne Creek,,Sauvignon Blanc,Bremerton
146604,Australia,80,10,Western Australia,Margaret River,,White Blend,Nirvana
146678,Australia,88,33,South Australia,Barossa,,Shiraz-Viognier,Grant Burge
146734,Australia,86,13,Western Australia,Western Australia,,Shiraz,Windshaker Ridge
146739,Australia,86,12,South Australia,Barossa Valley,,Chardonnay,Barossa Valley Estate
146741,Australia,86,14,South Australia,Eden Valley,,Riesling,Long Flat
146743,Australia,86,11,South Australia,Coonawarra,,Cabernet Blend,Wynns Coonawarra Estate
146744,Australia,86,15,South Australia,Clare Valley,,Sangiovese,Pikes
146746,Australia,86,16,Western Australia,Western Australia,,Semillon-Sauvignon Blanc,Wise
146747,Australia,86,15,Western Australia,Pemberton,,Chardonnay,Wise
146748,Australia,86,11,New South Wales,Gundagai,,Shiraz,Thorny Devil
146749,Australia,86,21,Victoria,Yarra Valley,,Pinot Noir,Oakridge
146750,Australia,86,12,Western Australia,Western Australia,,Chardonnay,Palandri
146752,Australia,86,18,South Australia,Adelaide Hills,,Sauvignon Blanc,3 Hills High
146754,Australia,86,16,Australia Other,Australia,,Pinot Gris,Cuttaway Hill Estate
146886,Australia,88,20,South Australia,McLaren Vale,,Shiraz,Marquee
146889,Australia,88,19,South Australia,South Australia,,Sauvignon Blanc,Grant Burge
146892,Australia,88,21,Western Australia,Frankland River,,Chardonnay,Frankland Estate
146911,Australia,89,17,South Australia,Limestone Coast,,Chardonnay,Stonehaven
146937,Australia,88,9,Australia Other,South Eastern Australia,,Shiraz,Stonehaven
146945,Australia,86,14,Western Australia,Western Australia,,Chardonnay,Bush Bike
146956,Australia,86,12,South Australia,South Australia,,Shiraz,Wirra Wirra
146962,Australia,86,16,South Australia,Langhorne Creek,,Shiraz,The Winner's Tank
146963,Australia,86,65,South Australia,Barossa Valley,,Shiraz,Schild Estate
146969,Australia,86,17,Victoria,Yarra Valley,,Chardonnay,Yering Station
147101,Australia,88,20,South Australia,Barossa,,Shiraz,St Hallett
147108,Australia,88,15,Western Australia,Western Australia,,Merlot,Fishbone
147114,Australia,88,22,Victoria,King Valley,,Chardonnay,Nugan Family Estates
147121,Australia,88,46,South Australia,Padthaway,,Shiraz,Stonehaven
147122,Australia,88,18,South Australia,Limestone Coast,,Cabernet Sauvignon,Stonehaven
147135,Australia,88,40,South Australia,McLaren Vale,,Cabernet Sauvignon,Stonehaven
147143,Australia,87,29,Australia Other,Australia,,Chardonnay,Stonehaven
147144,Australia,87,9,Australia Other,South Eastern Australia,,Merlot,Stonehaven
147147,Australia,87,17,South Australia,Limestone Coast,,Shiraz,Stonehaven
147156,Australia,85,13,Queensland,Granite Belt,,Semillon-Sauvignon Blanc,Ballandean
147158,Australia,85,12,South Australia,Barossa Valley,,Cabernet Sauvignon-Merlot,Grant Burge
147159,Australia,85,14,Victoria,Victoria,,Chardonnay,Greg Norman Estates
147162,Australia,85,22,South Australia,Coonawarra,,Shiraz,Katnook Estate
147167,Australia,85,14,Western Australia,Frankland River,,Shiraz,Rocky Gully
147170,Australia,85,25,South Australia,Adelaide Hills,,Chardonnay,Ranfurlys Way
147171,Australia,85,25,South Australia,Clare Valley,,Shiraz,Reilly's
147173,Australia,85,16,Western Australia,Margaret River,,Chardonnay,Evans & Tate
147175,Australia,85,15,New South Wales,Hunter Valley,,Pinot Grigio,Gorge
147178,Australia,85,15,Western Australia,Western Australia,,Chardonnay,Mad Fish
147300,Australia,88,55,Victoria,Rutherglen,,Durif,Warrabilla
147301,Australia,88,40,Victoria,Rutherglen,,Durif,Warrabilla
147307,Australia,87,15,Western Australia,Margaret River,,Cabernet Sauvignon-Merlot,Brookland Valley
147318,Australia,87,15,Western Australia,Great Southern,,Chardonnay,Mermaid Ridge
147319,Australia,87,25,New South Wales,Orange,,Sauvignon Blanc,Philip Shaw
147333,Australia,86,9,Australia Other,South Eastern Australia,,Shiraz-Cabernet Sauvignon,Stonehaven
147337,Australia,86,8,Australia Other,South Eastern Australia,,Shiraz,McPherson Wine Company
147344,Australia,86,9,Australia Other,South Eastern Australia,,Chardonnay,Stonehaven
147358,Australia,93,50,South Australia,McLaren Vale,,Syrah,Rosemount
147359,Australia,92,29,Western Australia,Western Australia,,Cabernet Sauvignon,Vasse Felix
147499,Australia,87,25,Victoria,Nagambie Lakes,,Shiraz,Tahbilk
147510,Australia,92,60,Victoria,Goulburn Valley,,Shiraz,Tahbilk
147511,Australia,92,45,Victoria,Victoria,,Shiraz,Mitchelton
147513,Australia,92,35,Western Australia,Margaret River,,Bordeaux-style Red Blend,Cape Clairault
147517,Australia,91,17,South Australia,Coonawarra,,Chardonnay,Hollick
147518,Australia,91,27,Western Australia,Margaret River,,Shiraz,Vasse Felix
147521,Australia,90,13,South Australia,McLaren Vale,,White Blend,Wirra Wirra
147525,Australia,90,65,South Australia,Barossa Valley,,Shiraz,Barossa Valley Estate
147526,Australia,90,35,South Australia,McLaren Vale,,Shiraz,Wirra Wirra
147527,Australia,90,29,South Australia,Barossa Valley,,Shiraz,Barossa Valley Estate
147528,Australia,90,19,Western Australia,Western Australia,,Chardonnay,Vasse Felix
147531,Australia,90,18,Victoria,Goulburn Valley,,Marsanne,Mitchelton
147536,Australia,89,18,Victoria,Goulburn Valley,,Shiraz,Tahbilk
147538,Australia,89,40,New South Wales,Mudgee,,Cabernet Sauvignon-Shiraz,Rosemount
147673,Australia,87,23,Western Australia,Margaret River,,Cabernet Sauvignon-Merlot,Devil's Lair
147675,Australia,87,23,South Australia,McLaren Vale,,Shiraz,Nugan Family Estates
147692,Australia,89,10,South Australia,Barossa Valley,,Shiraz,Barossa Valley Estate
147696,Australia,88,18,South Australia,Coonawarra,,Shiraz,Riddoch Estate
147697,Australia,88,17,Victoria,Yarra Valley,,Sauvignon Blanc,Coldstream Hills
147698,Australia,88,7,Australia Other,South Eastern Australia,,Shiraz,Banrock Station
147700,Australia,88,20,South Australia,Coonawarra,,Shiraz,Barwang
147702,Australia,88,18,Western Australia,Western Australia,,Shiraz,Plantagenet
147703,Australia,88,14,Victoria,Victoria,,Cabernet Sauvignon-Shiraz,Redbank
147704,Australia,88,10,South Australia,Barossa Valley,,Rh??ne-style Red Blend,St Hallett
147716,Australia,87,28,South Australia,Clare Valley,,Shiraz,Leasingham
147717,Australia,87,8,Australia Other,South Eastern Australia,,Cabernet Sauvignon-Shiraz,McPherson Wine Company
147840,Australia,87,18,Western Australia,Pemberton,,Bordeaux-style Red Blend,Picardy
147865,Australia,87,10,New South Wales,Hunter Valley,,Shiraz,Hope Estate
147871,Australia,87,15,Victoria,Victoria,,Sauvignon Blanc,Preece
147873,Australia,87,11,Australia Other,South Eastern Australia,,Shiraz,Rosemount
147875,Australia,87,12,Victoria,King Valley,,Cabernet Sauvignon,Evans Wine Company
147876,Australia,87,10,South Australia,Barossa Valley,,Chardonnay,Barossa Valley Estate
147878,Australia,87,20,South Australia,Coonawarra,,Bordeaux-style Red Blend,Hollick
147881,Australia,86,16,Western Australia,Margaret River,,Verdelho,Abbey Vale
147883,Australia,86,14,Australia Other,South Eastern Australia,,Marsanne,Thomas Mitchell
147885,Australia,86,12,South Australia,South Australia,,Riesling,Wolf Blass
147886,Australia,86,10,Australia Other,South Eastern Australia,,Pinot Noir,Wyndham Estate
147888,Australia,86,14,South Australia,Barossa Valley,,Viognier,Yalumba
147889,Australia,86,17,Western Australia,Margaret River,,Cabernet Sauvignon,Wise
147892,Australia,86,10,South Australia,South Australia,,Chardonnay,Lindemans
147893,Australia,86,8,Australia Other,South Eastern Australia,,Chardonnay,Rothbury Estate
147897,Australia,86,15,South Australia,Barossa Valley,,Chardonnay,Stanley Brothers
147898,Australia,86,16,South Australia,Barossa Valley,,Red Blend,Stanley Brothers
147993,Australia,87,15,Victoria,King Valley,,Cabernet Sauvignon,Boggy Creek
148005,Australia,87,32,South Australia,McLaren Vale,,Shiraz,The Gate
148015,Australia,87,15,Western Australia,Great Southern,,Shiraz,Mermaid Ridge
148054,Australia,85,7,Australia Other,South Eastern Australia,,Chardonnay,McPherson Wine Company
148055,Australia,85,15,South Australia,Padthaway,,Chardonnay,Lindemans
148056,Australia,85,10,South Australia,South Australia,,Shiraz,Bulletin Place
148058,Australia,85,10,Western Australia,Margaret River,,Chardonnay,Wise
148059,Australia,85,11,Victoria,Victoria,,Chardonnay,Redbank
148060,Australia,85,10,South Australia,South Australia,,Viognier,Oxford Landing
148061,Australia,85,12,Australia Other,South Eastern Australia,,Chardonnay,Rosemount
148062,Australia,85,7,Australia Other,South Eastern Australia,,White Blend,McPherson Wine Company
148063,Australia,85,18,Victoria,Rutherglen,,Chardonnay,Warrabilla
148064,Australia,84,10,South Australia,South Australia,,Chardonnay,Buckeley's
148071,Australia,83,13,South Australia,Coonawarra,,Chardonnay,Wynns Coonawarra Estate
148072,Australia,83,15,South Australia,Limestone Coast,,Cabernet Sauvignon,Heathfield Ridge
148075,Australia,83,23,South Australia,McLaren Vale,,Cabernet Sauvignon,Kangarilla Road
148077,Australia,82,22,South Australia,Eden Valley,,Viognier,Heggies Vineyard
148078,Australia,82,10,New South Wales,Hunter Valley,,Verdelho,Black Creek
148140,Australia,86,10,New South Wales,Hunter Valley,,Merlot,Hope Estate
148159,Australia,86,9,Australia Other,South Eastern Australia,,Shiraz,Ghost Gum
148160,Australia,86,18,Western Australia,Pemberton,,Shiraz,Fonty's Pool
148227,Australia,89,13,New South Wales,Hunter Valley,,Shiraz,Hope Estate
148273,Australia,86,33,South Australia,Barossa Valley,,Petit Verdot,Craneford
148276,Australia,86,10,New South Wales,Hunter Valley,,Chardonnay,Hope Estate
148285,Australia,86,30,South Australia,Barossa Valley,,Shiraz,The Colonial Estate
148289,Australia,86,19,South Australia,Riverland,,Petit Verdot,Pennyfield Wines
148300,Australia,92,21,Western Australia,Great Southern,,Shiraz,Howard Park
148309,Australia,92,25,South Australia,McLaren Vale,,Shiraz,Yangarra Estate Vineyard
148352,Australia,86,10,South Australia,South Australia,,Cabernet Sauvignon,Checkered Cab
148356,Australia,86,12,Australia Other,South Eastern Australia,,Sauvignon Blanc,De Bortoli
148372,Australia,86,17,New South Wales,Orange,,Merlot,Climbing
148399,Australia,91,21,Western Australia,Great Southern,,Cabernet Sauvignon,Howard Park
148420,Australia,87,9,New South Wales,Hunter Valley,,Verdelho,Hope Estate
148446,Australia,85,22,South Australia,Lenswood,,Chardonnay,Golding
148447,Australia,85,19,South Australia,Barossa,,Shiraz,Grant Burge
148449,Australia,85,13,Australia Other,South Eastern Australia,,Chardonnay,Four Sisters
148458,Australia,85,9,South Australia,South Australia,,Chardonnay,Oxford Landing
148463,Australia,85,8,Australia Other,South Eastern Australia,,Chardonnay,Hardys
148466,Australia,85,10,South Australia,Limestone Coast,,Shiraz,Devil's Marbles
148468,Australia,85,10,New South Wales,Hunter Valley,,Shiraz,Hope Estate
148470,Australia,91,35,South Australia,Barossa Valley,,Shiraz,Archetype
148474,Australia,91,22,Western Australia,Margaret River,,Riesling,Leeuwin Estate
148476,Australia,91,29,New South Wales,New South Wales,,S??millon,De Bortoli
148480,Australia,91,100,South Australia,Coonawarra,,Cabernet Sauvignon,Pepper Tree
148488,Australia,90,15,Australia Other,South Eastern Australia,,S??millon,Hardys
148495,Australia,90,58,South Australia,Wrattonbully,,Tannat,Pepper Tree
148508,Australia,86,13,New South Wales,Hunter Valley,,Cabernet Sauvignon,Hope Estate
148509,Australia,86,10,New South Wales,Hunter Valley,,Chardonnay,Hope Estate
148517,Australia,85,13,New South Wales,Hunter Valley,,Merlot,Hope Estate
148588,Australia,90,21,Western Australia,Margaret River,,Shiraz,Howard Park
148590,Australia,93,35,Victoria,Goulburn Valley,,Cabernet Sauvignon,Tahbilk
148601,Australia,92,18,New South Wales,Hunter Valley,,Chardonnay,Rosemount
148607,Australia,92,38,South Australia,McLaren Vale,,Cabernet Sauvignon,Simon Hackett
148608,Australia,92,38,South Australia,McLaren Vale,,Shiraz,Simon Hackett
148626,Australia,85,16,South Australia,Coonawarra,,Shiraz,Wynns Coonawarra Estate
148647,Australia,85,12,Australia Other,South Eastern Australia,,Merlot,McWilliam's Hanwood Estate
