Wine ID,country,description,designation,points,price,province,region_1,region_2,variety,winery
139479,Australia,"A ripe style of Sauvignon Blanc, with bold melon and fig flavors that blend in hints of nectarine as well. Not a herbal, grassy style, but one that shows plenty of ripeness and weight yet finishes with some chalky, minerally notes. Drink now.",No. 19,88,20,New South Wales,Orange,,Sauvignon Blanc,Philip Shaw
139499,Australia,"Scents of green apple, lime and wet stones set the stage for the appealing, mouthwatering flavors of green apple and lime that follow. Has nicely delineated flavors, just falls a tiny bit short on the finish. Imported by USA Wine West.",Dry,87,19,South Australia,Clare Valley,,Riesling,Pikes
139503,Australia,"There's just 350 cases produced of this terrific wine, which has light tobaccoey aromas layered over cherry pie. It just floods the front palate with juicy fruit: raspberry, a hint of cranberry, even quince. It's pure, focused, juicy and sophisticated. Finishes medium-long. Imported by Broadbent Selections, Inc.",1860 Vines,92,125,Victoria,Nagambie Lakes,,Shiraz,Tahbilk
139521,Australia,"Glows purple in the glass. This is such an enjoyable wine, though young. Ripe berry fruit flavors are pure and focused, couched only in a light cushion of vanilla. Balanced, harmonious and very pretty; drink 2007???2011. Imported by Paterno Wines International.",,92,48,Victoria,Heathcote,,Shiraz,Heathcote Estate
139577,Australia,"A bit fuller and richer than the regular Chardonnay, with nutty, spicy aromas and flavors of whie peaches and citrus. Long, with a toasty-nutty aftertaste that lingers elegantly on the finish.",Reserve,89,24,Victoria,Yarra Valley,,Chardonnay,Green Point
139680,Australia,"Impressively textured for such an inexpensive Shiraz, Mitolo's 2007 Jester is a concentrated, slightly smoky, black-olive laced wine. Briny, smoky, savory notes would pair well with herbed leg of lamb. Drink now???2015.",Jester,90,23,South Australia,McLaren Vale,,Shiraz,Mitolo
139697,Australia,"A great value in Barossa Shiraz, blended from a patchwork of vineyards across the region into a full-bodied, softly textured wine loaded with appealing cherry fruit and dusted with cinnamon, vanilla and brown sugar.",Patchwork,90,18,South Australia,Barossa,,Shiraz,Yalumba
139706,Australia,"Reilly's 2007 Dry Land Shiraz is full bodied and velvety textured without being overbearing???trademark attributes of Clare Valley Shiraz. It delivers superripe cherries but wraps them in a cocoon of spicy, savory complexity and soft tannins. Drink now-2017.",Dry Land,90,25,South Australia,Clare Valley,,Shiraz,Reilly's
139707,Australia,"Made in a very ripe style, this wine's traces of raisiny character detract slightly from its velvety, suede-like texture and ample concentration. It's still admirable for its concentration and richness, but some will find it overripe. Drink now-2015.",Roennfeldt Road Goose-yard Block,90,100,South Australia,Barossa Valley,,Shiraz,Schubert
139710,Australia,"Just the thing if you like high-alcohol (15.5%) Barossa Cabs with lifted red cherry and blackberry flavors. Hints of wintergreen and black pepper add interest; another reviewer noticed hints of prune as well. This is a very good wine, but not as layered and rich as it could be. Drink over the near term.",,88,125,South Australia,Barossa Valley,,Cabernet Sauvignon,Greenock Creek
139731,Australia,"This Chard is smooth and medium-bodied, with aromas and flavors of vanilla bean, passion fruit and pear. Welcoming and easy to drink, it shows some complexity yet is sure to please just about everyone.",Wild Ferment,88,17,South Australia,Eden Valley,,Chardonnay,Yalumba
139734,Australia,"Its dry, dusty minerality is all Clare. There's a lemon-lime core here, too, that's very pretty. This isn't a snappy, superacidic style of Riesling, which may disappoint some but please those who want a delicate white for the afternoon or just before dinner.",,88,18,South Australia,Clare Valley,,Riesling,Tim Adams
139772,Australia,"Surprisingly complete and harmonious for a Riesling in this price range, Wagtail's 2006 boasts opening scents of honey, ripe apples, citrus and crushed stone. Peach and citrus flavors dominate the palate, ending dry and stony. Drink now.",,87,10,South Australia,Adelaide Hills,,Riesling,Wagtail
139789,Australia,"An off-dry style, marked by residual sugar, which gives it a sweetly fruity profile. Obvious honey and peach notes verge on simple, but don't lack elegance. Drink now.",Artisan Wines Classic,87,10,Victoria,Victoria,,Riesling,Marquee
139816,Australia,"Pikes' reserve-level Riesling is one to seek out. It has hints of fresh green herb interspersed with layers and layers of stony, minerally flavors. The wine is intense and has lively acidity and a long, smooth finish. 180 cases produced. Imported by USA Wine West.",The Merle Reserve,91,57,South Australia,Clare Valley,,Riesling,Pikes
139919,Australia,"Soft and silky, this is an approachable Shiraz meant for early consumption. Cola, plum, cherry and blackberry flavors provide plenty of interest, while the finish adds hints of peppery spice.",,89,18,Victoria,Victoria,,Shiraz,Green Point
139985,Australia,"A lush, slightly unstructured but immensely pleasurable mouthful of Shiraz, the 2007 St. Jakobi boasts bright raspberries balanced by lashings of chocolate. Easy to drink, it should put smiles on the faces of Shiraz lovers everywhere. Drink it over the next few years.",St. Jakobi Single Vineyard,90,36,South Australia,Barossa Valley,,Shiraz,Dutschke
140002,Australia,"Minty, plummy and chocolaty, with a soft, velvety texture, this is a solid example of the Shiraz Langhorne Creek is capable of producing. Some will criticize the slightly eucalypt character, while others will laud its regional character. Drink now???2015.",Harry & Edward's Garden,90,60,South Australia,Langhorne Creek,,Shiraz,Two Hands
140005,Australia,"Penley's vineyards, towards the warmer north end of Coonawarra, consistently produce noteworthy Shiraz. It's on the big size, at 15% alcohol, but structured, with bushels of mixed berries supported by cinnamon toast, brown sugar and a hint of mintiness. Drink it now and over the next 10 years.",Special Select,90,50,South Australia,Coonawarra,,Shiraz,Penley Estate
140014,Australia,"On the palate, black plum and cranberry fruit is couched in a smooth, clay-chalk feel. It's not sweet, overly oaky, nor is it extraordinarily nuanced or ageable. What it is is a very good wine, appropriately sized for drinking with food over the near term.",Single Vineyard Estate,88,25,Victoria,Victoria,,Cabernet Sauvignon,Pretty Sally
140021,Australia,"Smooth and inviting, with black plum fruit at its core. Aromas are deep and dark, yet aren't overt at this young stage. Feminine in style; not a wine for tannin or acid hounds, to be sure.",Moonambel,88,50,Victoria,Victoria,,Cabernet Sauvignon,Dalwhinnie
140052,Australia,"The 2005 Inkwell wines are undeniably big, but they manage to carry their weight and ample alcohol levels with a surprising measure of balance and grace. This one clocks in at 15.7%, but doesn't seem hot or heavy, just mouthfilling and round. Blueberry and blackberry fruit lead the way, but they're joined by earthier notes of black olive, coffee and tree bark. Drink now???2010.",Wild Thing,91,20,South Australia,McLaren Vale,,Shiraz,Inkwell
140062,Australia,"Assertively toasty and nutty, this is barrel-fermented in new oak, but in 500-liter puncheons, not the smaller barriques, so that the wood doesn't overwhelm. Peach, vanilla and citrus flavors completely fill the mouth, yet remain fresh and vibrant on the finish. Drink now???2012. Imported by Epic Wines.",Reserve,91,45,Victoria,Yarra Valley,,Chardonnay,Yering Station
140063,Australia,"A big, rich Pinot, but one that for all its weight and intensity doesn't lack for elegance. Black cherry fruit and spice notes coat the mouth, lingering on the finish. Drink it now and over the next several years. Imported by Epic Wines.",Reserve,91,45,Victoria,Yarra Valley,,Pinot Noir,Yering Station
140094,Australia,"With its slightly herbal overtones of oregano, this is a Bordeaux-like   rendition of Cabernet Sauvignon; it's also got the acid and tannic structure to set it apart from stereotypical New World Cabernets. It is firm and slightly drying on the finish, so pair it with rare roast beef or lamb for best effect.",,87,14,New South Wales,Orange,,Cabernet Sauvignon,Climbing
140282,Australia,"Full bodied, creamy in texture and densely concentrated, this is a chunky, Shiraz imbued with ample flavor intensity. Jammy, lifted cherry fruit easily carries accents of espresso and chocolate all the way through the finish. The price is right for a wine of this quality.",The Rascal,90,20,South Australia,McLaren Vale,,Shiraz,Hugh Hamilton
140293,Australia,"Elderton is making classically styled Barossa Shiraz, marrying raspberry fruit with rich chocolaty overtones and wrapping them in a soft cocoon of supple tannins and balanced acidity. Drink now???2014.",,90,28,South Australia,Barossa,,Shiraz,Elderton
140301,Australia,"Despite an elevated alcohol level of 15.5%, the 2007 Bella's Garden Shiraz displays a crisp, red raspberry fruitiness framed by cedar and cocoa. It's surprisingly focused for this level of ripeness, the structure imparted more by acids than tannins. Drink it over the near term.",Bella's Garden,90,60,South Australia,Barossa Valley,,Shiraz,Two Hands
140368,Australia,"The aromas carry with them a bright raspberry note, which adds amplitude to the other scents of peppery spice, while the flavors revolve around the same raspberry core, embellished with vanilla, pepper, clove and cinnamon. It's medium-bodied wine, with creamy-soft tannins, balanced acids and a lingering finish.",,91,25,South Australia,McLaren Vale,,Shiraz,Battle of Bosworth
140399,Australia,"Nicely complex on the nose, offering up dusty, minerally notes alongside baked apple. Flavors feature some petrol notes, but also honey and preserved citrus, ending a little short. Drink now.",The Y Series,87,11,South Australia,South Australia,,Riesling,Yalumba
140415,Australia,"Quite minerally on the nose, with flint and some pickled vegetable to boot. Grapefruit, green apple and lemon-lime flavors carry the palate to a finish that is tart and tight. Seems to pick up speed along the way, thus it finishes better than it starts. Imported by Negociants USA, Inc.",Lenswood Coralinga,85,27,South Australia,Adelaide Hills,,Sauvignon Blanc,Henschke
140430,Australia,"This is a very classy Shiraz with aromas of clay and earth, and  crisp plum and cherry fruit at its core. It's not a broad wine, yet it really does leave a powerful impression on the palate. Medium-sized and Old World in style; drink after 2008. Imported by Davies & Co.",Matthew,91,20,New South Wales,Hunter Valley,,Shiraz,Allandale
